cve_id,cvss,vuln_age_days,ai_risk_score,true_label,ai_priority
CVE-2019-14521,5.0,2341,1.5646925860229035e-11,0,Low
CVE-2017-8257,6.8,3058,0.004414000878477179,0,Low
CVE-2015-3939,6.8,3868,0.11146829084824408,0,Low
CVE-2011-5103,7.5,4878,0.008003411267419871,0,Low
CVE-2016-2422,9.3,3545,0.9999999999547406,1,Critical
CVE-2017-0669,4.3,3101,3.1176374250595313e-12,0,Low
CVE-2016-8341,7.5,3243,0.010411531954277433,0,Low
CVE-2010-2852,2.6,5639,3.033822863885353e-16,0,Low
CVE-2019-19051,7.8,2236,7.740363397653869e-07,0,Low
CVE-2014-8990,7.5,4045,0.013118518633168721,0,Low
CVE-2007-4736,7.5,6692,0.009177732459105074,0,Low
CVE-2017-15566,7.2,2983,2.8796103636967857e-05,0,Low
CVE-2010-1291,9.3,5711,0.9999999999454021,1,Critical
CVE-2019-7092,4.3,2414,2.1820339637802583e-12,0,Low
CVE-2007-1201,9.3,6504,0.9999999999466382,1,Critical
CVE-2015-8874,5.0,3517,6.844909925372358e-18,0,Low
CVE-2015-8677,6.8,3549,1.3499481255665477e-13,0,Low
CVE-2019-11942,9.0,2402,0.9999999707222851,1,Critical
CVE-2015-1881,4.0,3964,4.72880812613499e-20,0,Low
CVE-2015-8803,7.5,3600,0.018624893924439848,0,Low
CVE-2019-11718,5.0,2354,1.2098002609608634e-11,0,Low
CVE-2017-11091,4.6,2967,4.827565609290704e-17,0,Low
CVE-2011-4038,4.3,5074,1.8090689540677643e-12,0,Low
CVE-2008-3386,7.5,6364,0.008953427570916694,0,Low
CVE-2011-1263,4.3,5257,1.8344483480567992e-12,0,Low
CVE-2015-5544,10.0,3793,0.9999999999846183,1,Critical
CVE-2017-9222,7.1,3110,6.306812873000309e-12,0,Low
CVE-2011-5092,7.5,4959,0.014050546674787116,0,Low
CVE-2019-7079,9.3,2414,0.999999999590002,1,Critical
CVE-2016-10948,6.8,2302,0.0041681628771896686,0,Low
CVE-2011-1964,9.3,5257,0.999999999922258,1,Critical
CVE-2010-5037,7.5,5173,0.008183696653225934,0,Low
CVE-2015-7580,4.3,3607,1.6179049197639484e-12,0,Low
CVE-2012-5763,6.8,4698,0.0033896066441816276,0,Low
CVE-2019-1641,9.3,2534,0.999999999935236,1,Critical
CVE-2018-2005,2.1,2418,3.2450947607629315e-26,0,Low
CVE-2018-16261,4.6,2673,2.815821314986614e-18,0,Low
CVE-2017-8401,4.3,3167,3.409109575028038e-18,0,Low
CVE-2018-11656,4.3,2771,3.0808271834780477e-18,0,Low
CVE-2014-9871,9.3,3435,0.9999999999395295,1,Critical
CVE-2016-8430,9.3,3275,0.9999999999538007,1,Critical
CVE-2013-4364,7.2,2915,0.0004800564449642336,0,Low
CVE-2017-13275,1.9,2829,3.1732932530675555e-25,0,Low
CVE-2012-1795,7.5,5035,0.014130923225816026,0,Low
CVE-2011-3648,4.3,5167,1.8219224926734046e-12,0,Low
CVE-2016-5513,4.0,3355,4.4551736246563796e-14,0,Low
CVE-2018-4038,6.8,2588,0.0005144127396722533,0,Low
CVE-2018-11198,4.3,2308,2.164496669110903e-12,0,Low
CVE-2018-12602,6.8,2747,0.004311168053636986,0,Low
CVE-2018-1279,3.3,2579,6.900173636050507e-20,0,Low
CVE-2015-0753,6.8,3870,0.0031831991265388157,0,Low
CVE-2008-4545,4.0,6289,5.570175565423821e-14,0,Low
CVE-2019-9364,2.1,2288,3.2131374804590125e-26,0,Low
CVE-2014-1287,7.2,4311,0.0003753303674031455,0,Low
CVE-2010-1075,7.5,5763,0.008556436398535261,0,Low
CVE-2015-6721,9.3,3731,0.9999999999553768,1,Critical
CVE-2016-0956,7.8,3612,0.9606488390122978,1,Critical
CVE-2017-5258,3.5,2933,4.949257468731238e-14,0,Low
CVE-2014-2735,5.8,4272,0.0008754506277726839,0,Low
CVE-2018-11528,7.5,2774,0.010050024654417022,0,Low
CVE-2011-3003,10.0,5208,0.9999999999796028,1,Critical
CVE-2007-0908,5.0,6896,1.7095500001118996e-11,0,Low
CVE-2013-2565,5.0,2511,1.2243467314106694e-11,0,Low
CVE-2017-2648,6.8,2715,0.0043007234833352306,0,Low
CVE-2013-4931,5.0,4538,9.802163689952734e-18,0,Low
CVE-2019-17356,3.3,2269,9.953191934645473e-20,0,Low
CVE-2015-6094,9.3,3704,0.9999999999125013,1,Critical
CVE-2011-2768,5.8,5123,0.0006325887399395798,0,Low
CVE-2015-8815,5.0,3226,6.455677073345082e-12,0,Low
CVE-2018-9550,9.3,2583,0.999999999402214,1,Critical
CVE-2009-1867,4.3,5998,5.032128426823209e-12,0,Low
CVE-2012-5945,9.3,4629,0.9999999999184508,1,Critical
CVE-2013-3017,5.0,2733,8.431262296244607e-12,0,Low
CVE-2019-14931,10.0,2257,0.9999999999820501,1,Critical
CVE-2009-0806,6.5,6147,7.86121403170525e-05,0,Low
CVE-2010-2118,4.3,5693,2.6056928820185522e-18,0,Low
CVE-2004-2739,7.5,7671,0.017217124195516006,0,Low
CVE-2009-3953,10.0,5832,0.999999999981884,1,Critical
CVE-2014-5411,3.5,4123,3.6688702252156106e-14,0,Low
CVE-2017-5897,7.5,3206,0.012316812839275654,0,Low
CVE-2019-1003066,4.0,2464,6.148340393750073e-14,0,Low
CVE-2015-0088,9.3,3949,0.9999999994612554,1,Critical
CVE-2015-7275,4.3,3188,1.5671117567405217e-12,0,Low
CVE-2009-2599,7.5,6002,0.00871217413385618,0,Low
CVE-2018-19154,5.0,2248,8.23397802693172e-18,0,Low
CVE-2008-5973,7.5,6183,0.008831984473739542,0,Low
CVE-2018-7035,3.5,2828,3.324427829680591e-14,0,Low
CVE-2017-9752,6.8,3118,0.0021153744799218806,0,Low
CVE-2018-10428,4.3,2780,2.243686840970597e-12,0,Low
CVE-2019-1760,7.1,2471,6.007354390043909e-12,0,Low
CVE-2012-3492,6.4,4843,0.0005258314950535665,0,Low
CVE-2011-1840,2.1,5347,4.055704668886268e-26,0,Low
CVE-2016-2333,5.0,3538,1.3239123085979969e-11,0,Low
CVE-2018-19129,4.3,2610,3.267573471873814e-18,0,Low
CVE-2018-18437,4.3,2626,2.2175359790548393e-12,0,Low
CVE-2007-0714,9.3,6876,0.9999999999443057,1,Critical
CVE-2015-7541,10.0,3645,0.999999999989065,1,Critical
CVE-2019-9066,3.5,2503,4.7898657035639895e-14,0,Low
CVE-2011-2137,10.0,5257,0.9999999999871849,1,Critical
CVE-2017-11730,4.3,3078,3.1536784277526344e-18,0,Low
CVE-2018-1000197,5.5,2766,1.6173586003980918e-05,0,Low
CVE-2018-20328,3.5,2568,4.8136263360590915e-14,0,Low
CVE-2018-0128,4.3,2884,1.5312605198060406e-12,0,Low
CVE-2009-2879,9.3,5858,0.9999999999202618,1,Critical
CVE-2018-20732,7.5,2541,0.011715914015227872,0,Low
CVE-2018-0159,7.8,2835,2.536899904192071e-11,0,Low
CVE-2015-0695,7.8,3912,2.7536658054300325e-11,0,Low
CVE-2018-14652,4.0,2619,3.2217019032706423e-20,0,Low
CVE-2019-9385,4.3,2288,1.9842413228466784e-12,0,Low
CVE-2014-1665,3.5,2843,3.328226245442258e-14,0,Low
CVE-2015-2979,7.5,3809,0.01288794262877832,0,Low
CVE-2013-3328,10.0,4613,0.9999999999855491,1,Critical
CVE-2017-2890,9.0,2977,0.9999999977170542,1,Critical
CVE-2008-6678,7.5,6112,0.00878479362734006,0,Low
CVE-2009-1887,5.0,6033,1.0983729149091635e-17,0,Low
CVE-2018-5203,7.5,2561,0.0014264495428301287,0,Low
CVE-2010-1050,7.5,5763,0.008556436398535261,0,Low
CVE-2019-11586,4.3,2323,2.5757091590641967e-12,0,Low
CVE-2007-4988,6.8,6673,0.005804236425934827,0,Low
CVE-2018-7356,5.0,2618,1.082020814916965e-11,0,Low
CVE-2008-3932,5.0,6328,1.6590319697047365e-17,0,Low
CVE-2014-3966,2.6,4227,2.724623583277531e-16,0,Low
CVE-2016-0051,7.2,3613,0.0005062421292468776,0,Low
CVE-2017-0759,9.3,3037,0.9999999994225217,1,Critical
CVE-2016-1483,7.8,3391,2.6465851349717787e-11,0,Low
CVE-2013-6411,5.0,4401,7.321408658777583e-18,0,Low
CVE-2019-9924,7.2,2477,0.00046432058167945905,0,Low
CVE-2008-2803,6.8,6386,0.0038526214605402536,0,Low
CVE-2016-1180,4.3,3555,1.6115128228720388e-12,0,Low
CVE-2018-13129,5.0,2738,1.612704081326747e-11,0,Low
CVE-2013-2125,5.0,4237,9.580104658644104e-18,0,Low
CVE-2019-4565,5.0,2295,1.2043785412770538e-11,0,Low
CVE-2011-1954,6.8,5323,0.0035541961801203743,0,Low
CVE-2016-5418,5.0,3389,1.1474308105796227e-11,0,Low
CVE-2012-1537,9.3,4768,0.9999999999193092,1,Critical
CVE-2009-4104,7.5,5877,0.008630374046605348,0,Low
CVE-2007-5684,7.5,6642,0.015940555347303778,0,Low
CVE-2018-18942,6.5,2614,6.00743684981367e-05,0,Low
CVE-2019-9230,4.3,2359,1.4712669326579623e-12,0,Low
CVE-2013-3986,4.3,4437,1.7873080688436524e-18,0,Low
CVE-2019-9938,2.9,2477,1.4999268283999393e-19,0,Low
CVE-2011-4486,7.8,5054,3.0037803280728704e-11,0,Low
CVE-2018-16175,6.5,2548,5.028835112463658e-05,0,Low
CVE-2019-10251,4.3,2471,2.9716418967296788e-12,0,Low
CVE-2017-14170,7.1,3038,9.946312804232786e-12,0,Low
CVE-2009-5047,7.5,2239,6.972302433848873e-08,0,Low
CVE-2019-13031,6.8,2378,0.004192247346676638,0,Low
CVE-2015-6299,6.5,3756,3.733021103718675e-05,0,Low
CVE-2017-12653,6.8,3069,0.00026460591946457826,0,Low
CVE-2016-6030,3.5,3255,5.072079460199144e-14,0,Low
CVE-2013-5118,4.3,4481,1.7292161601295756e-12,0,Low
CVE-2013-4580,6.8,4252,0.0014114691276468385,0,Low
CVE-2012-2637,4.3,4944,1.7912534731908466e-12,0,Low
CVE-2002-2291,7.8,8402,2.9252456545687184e-11,0,Low
CVE-2018-0639,9.0,2548,0.9999999976412646,1,Critical
CVE-2018-1999009,6.8,2719,0.00035185349263634644,0,Low
CVE-2017-15352,2.9,2877,2.6190220146006465e-19,0,Low
CVE-2019-13306,6.8,2372,0.0031659067127598303,0,Low
CVE-2017-14287,4.6,3034,3.410864992814028e-17,0,Low
CVE-2008-5522,9.3,6229,0.9999999999455094,1,Critical
CVE-2017-17805,7.2,2933,0.00044773437814348254,0,Low
CVE-2017-16636,3.5,2977,3.362351902801547e-14,0,Low
CVE-2008-6435,4.3,6145,1.962748470061769e-12,0,Low
CVE-2018-4086,4.3,2830,2.677067461217606e-12,0,Low
CVE-2010-4504,4.3,5503,1.869126817675124e-12,0,Low
CVE-2018-5338,7.5,2815,0.017563437753877958,0,Low
CVE-2018-12388,6.8,2499,0.0031965657729298076,0,Low
CVE-2011-0168,7.6,5418,0.9999996524578372,1,Critical
CVE-2008-3773,4.3,6341,1.9922545270392295e-12,0,Low
CVE-2011-1242,7.2,5377,0.0005789596003491819,0,Low
CVE-2015-3911,9.0,3878,0.5317231048989901,0,Medium
CVE-2019-5237,6.8,2338,0.00021706109787011094,0,Low
CVE-2012-0919,4.3,5091,1.8114117337122017e-12,0,Low
CVE-2014-5020,4.9,4181,6.176073098359041e-06,0,Low
CVE-2007-5366,5.0,6657,1.1366541603243794e-11,0,Low
CVE-2013-6011,7.8,4472,2.8735980276276575e-11,0,Low
CVE-2017-13795,6.8,2971,0.0020918828206580747,0,Low
CVE-2014-9728,4.9,3776,8.10898208918856e-26,0,Low
CVE-2019-7860,5.0,2343,1.208787584135018e-11,0,Low
CVE-2019-4581,4.3,2245,3.49612006453861e-18,0,Low
CVE-2011-0172,4.9,5398,8.230747349199737e-26,0,Low
CVE-2019-13527,6.8,2290,0.004164372682043833,0,Low
CVE-2018-1659,3.5,2655,4.8456135904817985e-14,0,Low
CVE-2011-3839,7.5,5122,0.01422348967235601,0,Low
CVE-2017-5202,7.5,3260,0.013765751920434775,0,Low
CVE-2016-1883,7.2,3242,0.0004921509883812575,0,Low
CVE-2017-17108,7.5,2889,0.017660908184959113,0,Low
CVE-2014-0845,4.9,4320,6.24177390505662e-06,0,Low
CVE-2019-6637,4.0,2374,6.643784967250401e-20,0,Low
CVE-2015-4695,5.0,3837,7.013706929780318e-18,0,Low
CVE-2016-6959,10.0,3367,0.9999999999841114,1,Critical
CVE-2015-2944,4.3,3866,1.6501221114014151e-12,0,Low
CVE-2018-12973,4.3,2743,2.237375831949654e-12,0,Low
CVE-2019-12743,5.0,2348,8.187733255076514e-12,0,Low
CVE-2019-1003047,4.0,2471,7.964059514460806e-14,0,Low
CVE-2017-0913,1.9,2738,3.151385669124981e-25,0,Low
CVE-2013-2123,5.8,4508,6.571981413660255e-10,0,Low
CVE-2018-13770,5.0,2733,1.612090335745588e-11,0,Low
CVE-2016-3723,4.0,3516,4.510115195248152e-14,0,Low
CVE-2014-0172,6.8,4283,0.0030597870443594068,0,Low
CVE-2017-14892,4.6,2833,4.7785689978042977e-17,0,Low
CVE-2017-5704,2.1,2731,3.3233480421759297e-26,0,Low
CVE-2007-5537,7.8,6650,3.391839603995645e-11,0,Low
CVE-2019-8014,6.8,2326,0.0003806359233461216,0,Low
CVE-2019-10262,7.5,2470,0.009822365868750788,0,Low
CVE-2017-7634,4.3,2856,1.527999971259089e-12,0,Low
CVE-2016-8867,5.0,3352,1.3052979808210405e-11,0,Low
CVE-2018-15693,3.5,2603,8.472764453925583e-14,0,Low
CVE-2008-5893,2.6,6198,3.1657159412861817e-16,0,Low
CVE-2008-0682,7.5,6533,0.00906831243939617,0,Low
CVE-2014-5075,6.8,4085,0.004771240912575128,0,Low
CVE-2009-3640,4.9,5908,1.2637249673178204e-25,0,Low
CVE-2017-8623,6.8,3067,1.921908712890575e-13,0,Low
CVE-2011-1550,6.3,5390,2.880445999269414e-12,0,Low
CVE-2013-4031,10.0,4527,0.999999999984899,1,Critical
CVE-2007-4817,7.5,6687,0.01599438282015043,0,Low
CVE-2008-2199,6.8,6441,0.003868723892478669,0,Low
CVE-2008-0897,7.9,6522,0.9999999999973461,1,Critical
CVE-2007-4618,7.8,6698,3.404256602197151e-11,0,Low
CVE-2019-2034,6.8,2449,0.004214872496213657,0,Low
CVE-2018-0098,4.3,2905,1.533710496314503e-12,0,Low
CVE-2014-0832,3.5,4352,3.733391848651772e-14,0,Low
CVE-2018-6344,5.0,2557,9.396794324522595e-18,0,Low
CVE-2011-4307,4.3,4922,1.788255950803159e-12,0,Low
CVE-2019-9325,4.3,2288,1.9842413228466784e-12,0,Low
CVE-2008-6391,7.5,6149,0.008809354772760198,0,Low
CVE-2013-2725,10.0,4613,0.9999999999855491,1,Critical
CVE-2017-12823,4.6,2946,2.169867713264044e-18,0,Low
CVE-2016-9720,5.0,3222,1.2924435723898791e-11,0,Low
CVE-2010-3823,9.3,5519,0.9999999999382443,1,Critical
CVE-2018-12823,10.0,2633,0.9999999998699372,1,Critical
CVE-2009-4827,6.8,5728,0.0036650780123716324,0,Low
CVE-2013-6019,4.3,4448,1.7248774148288662e-12,0,Low
CVE-2018-1418,6.5,2807,4.657718628886571e-06,0,Low
CVE-2018-11261,7.2,2592,0.0004684015300800119,0,Low
CVE-2011-0345,3.3,5412,8.561009830373571e-20,0,Low
CVE-2010-4337,3.3,5465,5.215667930482476e-23,0,Low
CVE-2013-4130,5.0,4516,9.785760536770775e-18,0,Low
CVE-2017-2100,6.8,3170,0.0030185062058310556,0,Low
CVE-2012-4464,5.0,4633,1.8629765828363944e-11,0,Low
CVE-2017-11308,10.0,2784,0.9999999998714237,1,Critical
CVE-2017-14716,3.5,3023,4.983283989375186e-14,0,Low
CVE-2009-1581,4.3,6076,1.9524654676859946e-12,0,Low
CVE-2009-4008,5.0,5326,1.0408182497240022e-17,0,Low
CVE-2008-5462,6.8,6196,0.0037975068438671883,0,Low
CVE-2015-2449,4.3,3793,2.225117632635903e-12,0,Low
CVE-2018-1022,7.6,2794,0.9999951481162307,1,Critical
CVE-2007-4863,6.8,6637,0.002240585825348828,0,Low
CVE-2009-1791,9.3,6064,0.9999999999215023,1,Critical
CVE-2013-5022,10.0,4530,0.9999999999849023,1,Critical
CVE-2018-0860,7.6,2877,0.9999951786767952,1,Critical
CVE-2018-12322,4.3,2759,3.3048489675753846e-18,0,Low
CVE-2013-3823,4.0,4551,4.879855086041804e-14,0,Low
CVE-2018-8057,7.5,2853,0.010110036100131269,0,Low
CVE-2008-4982,6.9,6265,0.002816258157125675,0,Low
CVE-2016-5618,3.5,3355,4.69235726255761e-14,0,Low
CVE-2014-5308,9.0,4103,0.9999999945673108,1,Critical
CVE-2016-4899,10.0,3185,0.9999999999832745,1,Critical
CVE-2006-5966,6.4,6984,1.2104378193180467e-09,0,Low
CVE-2008-0226,7.5,6565,0.012008581527501982,0,Low
CVE-2013-5475,7.8,4479,2.8751297713922048e-11,0,Low
CVE-2013-3885,9.3,4467,0.9999999999113545,1,Critical
CVE-2010-2553,9.3,5622,0.9999999999429323,1,Critical
CVE-2015-7091,6.8,3645,0.002201777303929509,0,Low
CVE-2017-16065,5.0,2765,1.2482518079849336e-11,0,Low
CVE-2018-10763,3.5,2665,4.8493038800148867e-14,0,Low
CVE-2010-0201,9.3,5741,0.9999999999455267,1,Critical
CVE-2014-3715,3.3,4245,2.5807751930923642e-23,0,Low
CVE-2014-9436,5.0,4017,9.297032691458922e-12,0,Low
CVE-2008-6095,4.3,6170,1.9664875464676337e-12,0,Low
CVE-2018-19320,7.2,2567,0.00046751132850284704,0,Low
CVE-2019-0048,5.0,2366,1.567673357741739e-11,0,Low
CVE-2019-15893,6.5,2269,7.040873742801353e-06,0,Low
CVE-2008-2535,7.5,6421,0.00899201361778531,0,Low
CVE-2013-4324,4.6,4472,5.4136063170638676e-17,0,Low
CVE-2017-12593,6.8,3058,0.004414000878477179,0,Low
CVE-2017-17304,5.5,2855,1.1996029185783697e-11,0,Low
CVE-2014-5933,5.4,4123,3.582544817441473e-10,0,Low
CVE-2014-2853,4.3,4265,1.7010139228204222e-12,0,Low
CVE-2012-4288,3.3,4886,8.334634363198194e-26,0,Low
CVE-2018-4145,6.8,2465,0.0031883289433008236,0,Low
CVE-2017-1608,3.5,2739,4.8766995126490976e-14,0,Low
CVE-2019-11377,6.5,2448,8.760735331757006e-05,0,Low
CVE-2014-5680,5.4,4132,3.5850002571285196e-10,0,Low
CVE-2005-1753,5.0,7306,1.194223627910065e-11,0,Low
CVE-2013-7177,5.0,4352,1.0376560479834676e-17,0,Low
CVE-2017-3760,5.1,2998,5.775558806832472e-08,0,Low
CVE-2018-17044,3.5,2666,4.8496730635062946e-14,0,Low
CVE-2013-4132,5.0,4490,9.766410377809688e-18,0,Low
CVE-2009-2221,4.3,6033,1.946084485722209e-12,0,Low
CVE-2019-15031,3.6,2302,6.949458367576789e-24,0,Low
CVE-2007-3805,5.4,6743,1.335917436772408e-15,0,Low
CVE-2013-7209,6.8,4385,0.00331005739033588,0,Low
CVE-2009-0943,6.8,6077,0.0037633884439572107,0,Low
CVE-2008-5128,5.0,6253,1.1022275216088027e-11,0,Low
CVE-2015-8377,6.5,3669,3.70837929820983e-05,0,Low
CVE-2008-0743,10.0,6532,0.9999999999870366,1,Critical
CVE-2018-20907,4.0,2345,7.888032115071634e-14,0,Low
CVE-2014-8801,5.0,4052,9.321837590261214e-12,0,Low
CVE-2017-9933,5.0,3089,1.2794235180142381e-11,0,Low
CVE-2017-13765,5.0,3046,1.3874773848790283e-17,0,Low
CVE-2014-8301,4.3,4095,1.6791415508908823e-12,0,Low
CVE-2019-0858,4.3,2458,3.8433667062094176e-12,0,Low
CVE-2016-9676,7.5,3269,0.013775056860069973,0,Low
CVE-2013-5188,4.0,4452,2.367213703280818e-13,0,Low
CVE-2017-15315,6.8,2854,2.0303529906113342e-13,0,Low
CVE-2010-3297,2.1,5572,4.1257727105884417e-26,0,Low
CVE-2018-16492,7.5,2526,0.01718781185624656,0,Low
CVE-2019-6628,5.0,2374,1.3182815402648355e-17,0,Low
CVE-2019-5408,6.4,2337,0.0014911394898511053,0,Low
CVE-2017-2863,6.8,3095,0.004426396424066522,0,Low
CVE-2017-9580,4.3,3121,3.1223878515996768e-12,0,Low
CVE-2009-1617,7.5,6078,0.006627562153109865,0,Low
CVE-2019-11925,7.5,2309,0.016910966516784778,0,Low
CVE-2013-2028,7.5,4548,0.012700416704904615,0,Low
CVE-2018-6031,6.8,2655,0.0029027891261739452,0,Low
CVE-2018-11678,5.0,2767,1.2484418771222766e-11,0,Low
CVE-2018-6664,6.5,2778,8.983593468189613e-05,0,Low
CVE-2018-9127,7.5,2831,0.01758446757575344,0,Low
CVE-2019-11879,2.1,2428,3.2475661380211284e-26,0,Low
CVE-2018-1999038,4.9,2710,8.155090974950867e-06,0,Low
CVE-2004-2756,4.3,7671,2.2045372292961485e-12,0,Low
CVE-2015-2059,7.5,3795,0.014329786626855297,0,Low
CVE-2019-14355,1.9,2336,3.056402771835054e-25,0,Low
CVE-2019-16520,3.5,2269,4.7052944027133065e-14,0,Low
CVE-2019-8360,7.5,2510,0.009852026743356466,0,Low
CVE-2007-5427,4.3,6655,2.0404517376519517e-12,0,Low
CVE-2017-18258,4.3,2825,2.094599889348928e-18,0,Low
CVE-2018-11154,6.5,2770,8.978124376753186e-05,0,Low
CVE-2012-6506,4.3,4725,1.7616370757160776e-12,0,Low
CVE-2017-14179,7.2,2890,0.0004462717607261408,0,Low
CVE-2017-15125,3.5,2715,4.8677975268967874e-14,0,Low
CVE-2016-9400,7.5,3235,0.009344676428408959,0,Low
CVE-2013-2208,6.8,4447,0.0033256655665083496,0,Low
CVE-2019-6007,6.8,2303,0.0038834780566004115,0,Low
CVE-2016-6404,4.3,3391,1.5915180865022144e-12,0,Low
CVE-2017-2279,9.3,3074,0.9999999999530882,1,Critical
CVE-2014-8133,2.1,4033,4.7508121659786216e-26,0,Low
CVE-2014-8731,10.0,3206,0.9999999999833014,1,Critical
CVE-2016-1457,9.0,3423,0.9999999967408713,1,Critical
CVE-2018-11587,7.5,2747,0.0014467621340786484,0,Low
CVE-2015-6337,4.3,3628,1.620493525030705e-12,0,Low
CVE-2013-3037,4.4,4494,5.139351620921889e-16,0,Low
CVE-2013-6904,4.3,4410,1.7198947675438683e-12,0,Low
CVE-2017-2547,6.8,3146,0.002119878838505509,0,Low
CVE-2010-1107,3.5,5761,4.15612017889571e-14,0,Low
CVE-2008-4028,9.3,6231,0.999999999927814,1,Critical
CVE-2013-0223,1.9,4422,2.7398866590917545e-31,0,Low
CVE-2014-7688,5.4,4090,3.5735559183991417e-10,0,Low
CVE-2018-15892,6.0,2387,5.232026675798819e-05,0,Low
CVE-2008-0573,7.2,6540,0.0004283643512598023,0,Low
CVE-2015-8265,5.0,3621,1.167876496452509e-11,0,Low
CVE-2015-1474,10.0,3972,0.9999999999885478,1,Critical
CVE-2015-3661,6.8,3835,0.0022337844399048148,0,Low
CVE-2016-7988,7.8,3349,4.183404895783537e-11,0,Low
CVE-2012-0703,5.8,4718,0.0006133941663009798,0,Low
CVE-2013-5156,4.3,4487,3.464572866509443e-12,0,Low
CVE-2015-9243,4.3,2774,3.9369459506837595e-12,0,Low
CVE-2014-0087,6.5,2912,6.145272226994391e-05,0,Low
CVE-2009-0824,4.9,6137,9.705680671651364e-26,0,Low
CVE-2011-0457,4.3,5406,1.8553751832454217e-12,0,Low
CVE-2017-5085,4.3,2988,1.5434321606989225e-12,0,Low
CVE-2007-4286,9.3,6719,0.9999999999253206,1,Critical
CVE-2010-0644,4.3,5796,2.5916502666440213e-12,0,Low
CVE-2011-3083,5.0,4978,7.650177112304949e-18,0,Low
CVE-2008-0640,10.0,6537,0.9999999999698597,1,Critical
CVE-2016-8333,6.8,3351,0.0004115143907688081,0,Low
CVE-2008-1219,7.5,6506,0.009049860495659978,0,Low
CVE-2019-11693,7.5,2354,0.01286009830170684,0,Low
CVE-2009-0497,5.0,6169,1.0952015076298602e-11,0,Low
CVE-2015-8710,7.5,3551,0.013116733511928621,0,Low
CVE-2017-1276,3.5,3125,5.022130267037457e-14,0,Low
CVE-2009-2784,9.3,5981,0.9999999999444709,1,Critical
CVE-2014-0355,7.9,4279,0.9992395299003017,1,Critical
CVE-2013-3539,6.8,4475,0.0033327384432782275,0,Low
CVE-2018-13909,6.9,2393,0.002098786725906796,0,Low
CVE-2017-9740,6.8,3081,0.002792973102020359,0,Low
CVE-2019-18644,5.8,2254,8.175718529546702e-10,0,Low
CVE-2016-6903,9.0,3174,0.999999996678502,1,Critical
CVE-2018-1000034,6.4,2882,1.2184066850462385e-09,0,Low
CVE-2007-3007,5.0,6786,1.6952938031567726e-11,0,Low
CVE-2017-12884,5.0,2428,1.2166349003915342e-11,0,Low
CVE-2018-1342,7.5,2897,0.01767147729381376,0,Low
CVE-2014-2874,10.0,4278,0.9999999999846099,1,Critical
CVE-2015-4559,4.3,3853,1.6484898455618296e-12,0,Low
CVE-2011-0432,7.5,5407,0.008329562325805326,0,Low
CVE-2014-8448,5.0,4039,1.3753820125924954e-11,0,Low
CVE-2017-15304,7.5,3000,0.017808110600377573,0,Low
CVE-2008-0092,4.3,6572,2.027599480525817e-12,0,Low
CVE-2012-2561,10.0,4972,0.9999999999854019,1,Critical
CVE-2013-1413,4.3,4342,1.7110143476197852e-12,0,Low
CVE-2015-9157,10.0,2815,0.9999999999883518,1,Critical
CVE-2017-8617,7.6,3095,0.9999952580306878,1,Critical
CVE-2010-3449,6.8,5505,0.0036036048769572653,0,Low
CVE-2019-0856,9.0,2458,0.9999999613736662,1,Critical
CVE-2016-4480,7.2,3515,0.0005024812153971684,0,Low
CVE-2017-2818,6.8,3095,0.003344446337621603,0,Low
CVE-2018-1000222,6.8,2691,0.00035110454588316005,0,Low
CVE-2018-13805,5.0,2640,1.3452490491758088e-17,0,Low
CVE-2008-4392,6.4,6160,1.4717852924584902e-09,0,Low
CVE-2016-7654,6.8,3237,0.002134584207933078,0,Low
CVE-2014-9695,6.5,3195,9.273330428389438e-05,0,Low
CVE-2011-0244,4.3,5277,2.4912491082815507e-12,0,Low
CVE-2011-1330,4.3,5306,1.8413041487449406e-12,0,Low
CVE-2018-10601,5.4,2767,2.438718146604882e-10,0,Low
CVE-2014-8710,5.0,4057,7.132163334149003e-18,0,Low
CVE-2015-4166,7.5,3205,0.018083144379544797,0,Low
CVE-2017-6534,4.3,3221,2.3202919551732957e-12,0,Low
CVE-2012-0364,7.8,5059,0.9785781389593387,1,Critical
CVE-2011-4947,6.8,4870,0.0034341288369268727,0,Low
CVE-2014-7765,5.4,4090,3.5735559183991417e-10,0,Low
CVE-2018-16189,6.8,2514,0.004235692253239465,0,Low
CVE-2017-18435,7.5,2344,0.01695532072062555,0,Low
CVE-2018-3938,7.5,2697,0.0010881835635401153,0,Low
CVE-2014-9150,6.4,4050,1.8511218546653786e-09,0,Low
CVE-2008-1289,7.5,6492,0.011942825316505533,0,Low
CVE-2009-1736,7.5,6070,0.008756995649051427,0,Low
CVE-2019-10176,5.8,2344,0.0007560313476141863,0,Low
CVE-2013-3525,7.5,4618,0.007847785271252652,0,Low
CVE-2014-3094,8.5,4137,0.9999999961170078,1,Critical
CVE-2015-5260,7.2,3495,0.00035273197879750513,0,Low
CVE-2016-8756,7.1,3195,9.375012186802387e-12,0,Low
CVE-2014-5899,5.4,4126,3.583363110415716e-10,0,Low
CVE-2008-0307,9.3,6504,0.9999999999466382,1,Critical
CVE-2015-1909,5.0,3874,9.196370833895197e-12,0,Low
CVE-2015-5964,5.0,3783,9.254651145834991e-18,0,Low
CVE-2017-5907,4.3,3163,3.1323873213287154e-12,0,Low
